Nombre,Clase Real,Predicción,Acierto,Confianza (%),Latencia (ms)
aphid.100.jpg,aphid,aphid,SÍ,49.41,4484
aphid.101.jpg,aphid,healthy,NO,49.8,4482
aphid.103.jpg,aphid,healthy,NO,50.59,4479
aphid.104.jpg,aphid,healthy,NO,51.37,4482
aphid.105.jpg,aphid,aphid,SÍ,49.41,4484
aphid.106.jpg,aphid,aphid,SÍ,49.02,4487
aphid.107.jpg,aphid,aphid,SÍ,50.2,4486
aphid.108.jpg,aphid,aphid,SÍ,53.33,4484
aphid.109.jpg,aphid,healthy,NO,49.8,4484
aphid.110.jpg,aphid,healthy,NO,49.41,4485
aphid.111.jpg,aphid,healthy,NO,50.59,4483
aphid.112.jpg,aphid,aphid,SÍ,57.25,4484
aphid.113.jpg,aphid,healthy,NO,51.76,4486
aphid.114.jpg,aphid,aphid,SÍ,50.59,4485
aphid.115.jpg,aphid,aphid,SÍ,50.98,4489
aphid.116.jpg,aphid,aphid,SÍ,50.59,4486
aphid.117.jpg,aphid,healthy,NO,50.98,4484
aphid.118.jpg,aphid,aphid,SÍ,55.29,4485
aphid.51.jpg,aphid,healthy,NO,51.37,4484
aphid.52.jpg,aphid,aphid,SÍ,50.98,4484
aphid.53.jpg,aphid,healthy,NO,50.98,4484
aphid.54.jpg,aphid,healthy,NO,51.37,4487
aphid.55.jpg,aphid,aphid,SÍ,54.12,4485
aphid.56.jpg,aphid,aphid,SÍ,54.9,4484
aphid.57.jpg,aphid,healthy,NO,49.41,4484
aphid.58.jpg,aphid,aphid,SÍ,52.16,4484
aphid.59.jpg,aphid,healthy,NO,50.2,4484
aphid.60.jpg,aphid,aphid,SÍ,51.37,4484
aphid.61.jpg,aphid,aphid,SÍ,50.2,4485
aphid.62.jpg,aphid,healthy,NO,50.98,4484
aphid.63.jpg,aphid,healthy,NO,51.37,4484
aphid.64.jpg,aphid,healthy,NO,51.37,4484
aphid.65.jpg,aphid,healthy,NO,52.16,4484
aphid.66.jpg,aphid,healthy,NO,50.98,4484
aphid.67.jpg,aphid,healthy,NO,50.2,4484
aphid.68.jpg,aphid,healthy,NO,49.8,4485
aphid.69.jpg,aphid,aphid,SÍ,53.33,4485
aphid.70.jpg,aphid,aphid,SÍ,52.55,4485
aphid.71.jpg,aphid,healthy,NO,51.37,4484
aphid.72.jpg,aphid,aphid,SÍ,50.98,4483
aphid.73.jpg,aphid,aphid,SÍ,50.98,4482
aphid.74.jpg,aphid,healthy,NO,49.8,4485
aphid.75.jpg,aphid,aphid,SÍ,50.2,4485
aphid.76.jpg,aphid,healthy,NO,49.41,4484
aphid.77.jpg,aphid,aphid,SÍ,49.02,4484
aphid.78.jpg,aphid,healthy,NO,50.2,4486
aphid.79.jpg,aphid,aphid,SÍ,50.59,4484
aphid.80.jpg,aphid,healthy,NO,49.8,4483
aphid.81.jpg,aphid,healthy,NO,50.59,4483
aphid.82.jpg,aphid,aphid,SÍ,49.41,4483
aphid.83.jpg,aphid,aphid,SÍ,52.16,4484
aphid.84.jpg,aphid,healthy,NO,51.37,4485
aphid.85.jpg,aphid,healthy,NO,51.76,4483
aphid.86.jpg,aphid,healthy,NO,50.98,4483
aphid.87.jpg,aphid,aphid,SÍ,49.8,4483
aphid.88.jpg,aphid,healthy,NO,51.76,4484
aphid.89.jpg,aphid,healthy,NO,50.2,4485
aphid.90.jpg,aphid,aphid,SÍ,49.8,4484
aphid.91.jpg,aphid,aphid,SÍ,50.2,4485
aphid.92.jpg,aphid,aphid,SÍ,51.76,4484
aphid.93.jpg,aphid,aphid,SÍ,51.37,4485
aphid.94.jpg,aphid,healthy,NO,50.98,4484
aphid.95.jpg,aphid,aphid,SÍ,49.41,4484
aphid.96.jpg,aphid,healthy,NO,50.59,4485
aphid.97.jpg,aphid,aphid,SÍ,54.9,4484
aphid.98.jpg,aphid,aphid,SÍ,50.2,4483
aphid.99.jpg,aphid,healthy,NO,52.55,4484
healthy.100.jpg,healthy,healthy,SÍ,50.2,4485
healthy.101.jpg,healthy,aphid,NO,50.98,4485
healthy.35.jpg,healthy,healthy,SÍ,50.2,4486
