Nombre,Clase Real,Predicción,Acierto,Confianza (%),Latencia (ms)
aphid.100.jpg,aphid,healthy,NO,50.98,4484
aphid.101.jpg,aphid,aphid,SÍ,67.84,4484
aphid.103.jpg,aphid,healthy,NO,60.0,4484
aphid.104.jpg,aphid,healthy,NO,54.9,4484
aphid.105.jpg,aphid,healthy,NO,69.41,4486
aphid.106.jpg,aphid,aphid,SÍ,63.14,4484
aphid.107.jpg,aphid,aphid,SÍ,56.47,4483
aphid.108.jpg,aphid,aphid,SÍ,56.47,4484
aphid.109.jpg,aphid,aphid,SÍ,80.0,4481
aphid.110.jpg,aphid,aphid,SÍ,57.25,4482
aphid.111.jpg,aphid,aphid,SÍ,56.47,4484
aphid.112.jpg,aphid,aphid,SÍ,69.8,4483
aphid.113.jpg,aphid,healthy,NO,60.39,4485
aphid.114.jpg,aphid,aphid,SÍ,74.9,4484
aphid.115.jpg,aphid,healthy,NO,58.82,4483
aphid.116.jpg,aphid,aphid,SÍ,61.57,4484
aphid.117.jpg,aphid,healthy,NO,51.37,4483
aphid.118.jpg,aphid,aphid,SÍ,64.71,4484
aphid.51.jpg,aphid,healthy,NO,56.86,4485
aphid.52.jpg,aphid,healthy,NO,52.94,4484
aphid.53.jpg,aphid,aphid,SÍ,53.73,4484
aphid.54.jpg,aphid,aphid,SÍ,49.8,4483
aphid.55.jpg,aphid,healthy,NO,58.43,4483
aphid.56.jpg,aphid,healthy,NO,51.76,4485
aphid.57.jpg,aphid,aphid,SÍ,73.33,4482
aphid.58.jpg,aphid,aphid,SÍ,58.04,4485
aphid.59.jpg,aphid,healthy,NO,61.57,4485
aphid.60.jpg,aphid,healthy,NO,57.25,4483
aphid.61.jpg,aphid,aphid,SÍ,61.18,4484
aphid.62.jpg,aphid,aphid,SÍ,53.33,4483
aphid.63.jpg,aphid,aphid,SÍ,52.94,4484
aphid.64.jpg,aphid,healthy,NO,62.75,4483
aphid.65.jpg,aphid,healthy,NO,56.08,4483
aphid.66.jpg,aphid,healthy,NO,63.14,4485
aphid.67.jpg,aphid,aphid,SÍ,56.08,4485
aphid.68.jpg,aphid,aphid,SÍ,54.51,4484
aphid.69.jpg,aphid,healthy,NO,54.12,4486
aphid.70.jpg,aphid,healthy,NO,59.61,4486
aphid.71.jpg,aphid,healthy,NO,56.47,4484
aphid.72.jpg,aphid,aphid,SÍ,58.43,4484
aphid.73.jpg,aphid,aphid,SÍ,62.75,4484
aphid.74.jpg,aphid,aphid,SÍ,58.04,4485
aphid.75.jpg,aphid,aphid,SÍ,60.0,4485
aphid.76.jpg,aphid,healthy,NO,58.04,4483
aphid.77.jpg,aphid,aphid,SÍ,66.27,4484
aphid.78.jpg,aphid,aphid,SÍ,56.47,4484
aphid.79.jpg,aphid,aphid,SÍ,55.69,4484
aphid.80.jpg,aphid,healthy,NO,58.04,4484
aphid.81.jpg,aphid,aphid,SÍ,54.51,4484
aphid.82.jpg,aphid,aphid,SÍ,49.8,4484
aphid.83.jpg,aphid,aphid,SÍ,63.92,4484
aphid.84.jpg,aphid,aphid,SÍ,61.96,4485
aphid.85.jpg,aphid,healthy,NO,58.82,4484
aphid.86.jpg,aphid,aphid,SÍ,53.33,4485
aphid.87.jpg,aphid,aphid,SÍ,60.0,4485
aphid.88.jpg,aphid,healthy,NO,56.86,4483
aphid.89.jpg,aphid,healthy,NO,53.73,4483
aphid.90.jpg,aphid,healthy,NO,64.71,4482
aphid.91.jpg,aphid,aphid,SÍ,56.86,4484
aphid.92.jpg,aphid,aphid,SÍ,61.57,4484
aphid.93.jpg,aphid,aphid,SÍ,49.8,4484
aphid.94.jpg,aphid,healthy,NO,50.2,4484
aphid.95.jpg,aphid,aphid,SÍ,56.86,4485
aphid.96.jpg,aphid,aphid,SÍ,58.04,4485
aphid.97.jpg,aphid,aphid,SÍ,61.96,4485
aphid.98.jpg,aphid,healthy,NO,50.59,4484
aphid.99.jpg,aphid,healthy,NO,53.73,4485
healthy.100.jpg,healthy,healthy,SÍ,59.22,4484
healthy.101.jpg,healthy,aphid,NO,59.61,4484
healthy.35.jpg,healthy,healthy,SÍ,56.86,4486
healthy.36.jpg,healthy,healthy,SÍ,57.25,4484
healthy.37.jpg,healthy,aphid,NO,63.92,4484
healthy.38.jpg,healthy,healthy,SÍ,65.1,4484
healthy.39.jpg,healthy,healthy,SÍ,67.45,4485
healthy.40.jpg,healthy,healthy,SÍ,54.9,4484
healthy.41.jpg,healthy,aphid,NO,58.82,4484
healthy.42.jpg,healthy,aphid,NO,50.98,4485
healthy.43.jpg,healthy,aphid,NO,63.53,4484
healthy.44.jpg,healthy,healthy,SÍ,68.24,4483
healthy.45.jpg,healthy,aphid,NO,49.8,4485
healthy.46.jpg,healthy,healthy,SÍ,53.33,4484
healthy.47.jpg,healthy,aphid,NO,56.47,4483
healthy.48.jpg,healthy,healthy,SÍ,59.61,4484
healthy.49.jpg,healthy,healthy,SÍ,49.8,4485
healthy.50.jpg,healthy,aphid,NO,51.76,4485
healthy.52.jpg,healthy,healthy,SÍ,58.82,4484
healthy.53.jpg,healthy,healthy,SÍ,58.82,4485
healthy.54.jpg,healthy,healthy,SÍ,65.49,4484
healthy.55.jpg,healthy,healthy,SÍ,55.69,4484
healthy.56.jpg,healthy,healthy,SÍ,54.12,4484
healthy.57.jpg,healthy,aphid,NO,73.33,4484
healthy.58.jpg,healthy,healthy,SÍ,57.65,4484
healthy.59.jpg,healthy,healthy,SÍ,61.96,4485
healthy.60.jpg,healthy,aphid,NO,65.49,4484
healthy.61.jpg,healthy,healthy,SÍ,62.35,4484
healthy.62.jpg,healthy,aphid,NO,61.18,4483
healthy.63.jpg,healthy,healthy,SÍ,58.82,4484
